# (chains, chL, r0, r1, w0, w1, a, ph1, cr, dph0, zoff, varargin)
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [30.0, 30.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [30.0, 30.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [30.0, 30.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [30.0, 30.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [30.0, 30.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [30.0, 30.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [30.0, 30.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [30.0, 30.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [30.0, 30.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [30.0, 30.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [30.0, 30.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [30.0, 30.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [30.0, 30.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [30.0, 30.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [30.0, 30.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [30.0, 30.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [30.0, 30.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [30.0, 30.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [30.0, 30.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [30.0, 30.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [30.0, 30.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [40.0, 40.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [40.0, 40.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [40.0, 40.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [40.0, 40.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [40.0, 40.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [40.0, 40.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [40.0, 40.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [40.0, 40.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [40.0, 40.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [40.0, 40.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [40.0, 40.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [40.0, 40.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [40.0, 40.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [40.0, 40.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [40.0, 40.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [40.0, 40.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [40.0, 40.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [40.0, 40.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [40.0, 40.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [40.0, 40.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [40.0, 40.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [50.0, 50.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [50.0, 50.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [50.0, 50.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [50.0, 50.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [50.0, 50.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [50.0, 50.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [50.0, 50.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [50.0, 50.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [50.0, 50.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [50.0, 50.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [50.0, 50.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [50.0, 50.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [50.0, 50.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [50.0, 50.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [50.0, 50.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [50.0, 50.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [50.0, 50.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [50.0, 50.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [50.0, 50.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [50.0, 50.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [50.0, 50.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [60.0, 60.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [60.0, 60.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [60.0, 60.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [60.0, 60.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [60.0, 60.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [60.0, 60.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [60.0, 60.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [60.0, 60.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [60.0, 60.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [60.0, 60.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [60.0, 60.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [60.0, 60.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [60.0, 60.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [60.0, 60.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [60.0, 60.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [60.0, 60.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [60.0, 60.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [60.0, 60.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [60.0, 60.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [60.0, 60.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [60.0, 60.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [70.0, 70.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [70.0, 70.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [70.0, 70.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [70.0, 70.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [70.0, 70.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [70.0, 70.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [70.0, 70.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [70.0, 70.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [70.0, 70.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [70.0, 70.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [70.0, 70.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [70.0, 70.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [70.0, 70.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [70.0, 70.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [70.0, 70.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [70.0, 70.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [70.0, 70.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [70.0, 70.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [70.0, 70.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [70.0, 70.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [70.0, 70.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [80.0, 80.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [80.0, 80.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [80.0, 80.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [80.0, 80.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [80.0, 80.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [80.0, 80.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [80.0, 80.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [80.0, 80.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [80.0, 80.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [80.0, 80.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [80.0, 80.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [80.0, 80.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [80.0, 80.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [80.0, 80.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [80.0, 80.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [80.0, 80.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [80.0, 80.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [80.0, 80.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [80.0, 80.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [80.0, 80.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [80.0, 80.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [90.0, 90.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [90.0, 90.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [90.0, 90.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [90.0, 90.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [90.0, 90.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [90.0, 90.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [90.0, 90.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [90.0, 90.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [90.0, 90.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [90.0, 90.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [90.0, 90.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [90.0, 90.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [90.0, 90.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [90.0, 90.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [90.0, 90.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [90.0, 90.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [90.0, 90.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [90.0, 90.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [90.0, 90.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [90.0, 90.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [90.0, 90.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [100.0, 100.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [100.0, 100.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [100.0, 100.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [100.0, 100.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [100.0, 100.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [100.0, 100.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.0, 102.8, -8.374, [100.0, 100.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [100.0, 100.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [100.0, 100.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [100.0, 100.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [100.0, 100.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [100.0, 100.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [100.0, 100.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -3.5, 102.8, -9.783, [100.0, 100.0], [0], [180], -3.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [100.0, 100.0], [0], [180], 2.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [100.0, 100.0], [0], [180], 2.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [100.0, 100.0], [0], [180], 3.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [100.0, 100.0], [0], [180], -2.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [100.0, 100.0], [0], [180], -2.5, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [100.0, 100.0], [0], [180], -3.0, 'registerzoff'
2, 25, 4.2, 2.26, -4.0, 102.8, -11.197, [100.0, 100.0], [0], [180], -3.5, 'registerzoff'
