# (chains, chL, r0, r1, w0, w1, a, ph1, cr, dph0, zoff, varargin)
3, 32, 6.5, 2.26, -2.875, 102.875, -12.474, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.125, 100.125, -0.548, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.375, 100.375, -1.646, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.625, 100.625, -2.743, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.875, 100.875, -3.842, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.125, 101.125, -4.942, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.375, 101.375, -6.044, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.625, 101.625, -7.148, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.875, 101.875, -8.255, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.125, 102.125, -9.365, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.375, 102.375, -10.478, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.625, 102.625, -11.596, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.875, 102.875, -12.718, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.125, 100.125, -0.548, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.375, 100.375, -1.646, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.625, 100.625, -2.743, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.875, 100.875, -3.842, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.125, 101.125, -4.942, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.375, 101.375, -6.044, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.625, 101.625, -7.148, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.875, 101.875, -8.255, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.125, 102.125, -9.365, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.375, 102.375, -10.478, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.625, 102.625, -11.596, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.875, 102.875, -12.718, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.125, 100.125, -0.548, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.375, 100.375, -1.646, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.625, 100.625, -2.743, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.875, 100.875, -3.842, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.125, 101.125, -4.942, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.375, 101.375, -6.044, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.625, 101.625, -7.148, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.875, 101.875, -8.255, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.125, 102.125, -9.365, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.375, 102.375, -10.478, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.625, 102.625, -11.596, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.875, 102.875, -12.718, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.125, 100.125, -0.548, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.375, 100.375, -1.646, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.625, 100.625, -2.743, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.875, 100.875, -3.842, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.125, 101.125, -4.942, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.375, 101.375, -6.044, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.625, 101.625, -7.148, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.875, 101.875, -8.255, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.125, 102.125, -9.365, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.375, 102.375, -10.478, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.625, 102.625, -11.596, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.875, 102.875, -12.718, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.125, 100.125, -0.548, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.375, 100.375, -1.646, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.625, 100.625, -2.743, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.875, 100.875, -3.842, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.125, 101.125, -4.942, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.375, 101.375, -6.044, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.625, 101.625, -7.148, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.875, 101.875, -8.255, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.125, 102.125, -9.365, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.375, 102.375, -10.478, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.625, 102.625, -11.596, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.875, 102.875, -12.718, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.125, 100.125, -0.548, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.375, 100.375, -1.646, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.625, 100.625, -2.743, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.875, 100.875, -3.842, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.125, 101.125, -4.942, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.375, 101.375, -6.044, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.625, 101.625, -7.148, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.875, 101.875, -8.255, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.125, 102.125, -9.365, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.375, 102.375, -10.478, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.625, 102.625, -11.596, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.875, 102.875, -12.718, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.125, 100.125, -0.548, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.375, 100.375, -1.646, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.625, 100.625, -2.743, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.875, 100.875, -3.842, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.125, 101.125, -4.942, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.375, 101.375, -6.044, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.625, 101.625, -7.148, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.875, 101.875, -8.255, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.125, 102.125, -9.365, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.375, 102.375, -10.478, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.625, 102.625, -11.596, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.875, 102.875, -12.718, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.125, 100.125, -0.548, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.375, 100.375, -1.646, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.625, 100.625, -2.743, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.875, 100.875, -3.842, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.125, 101.125, -4.942, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.375, 101.375, -6.044, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.625, 101.625, -7.148, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.875, 101.875, -8.255, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.125, 102.125, -9.365, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.375, 102.375, -10.478, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.625, 102.625, -11.596, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.875, 102.875, -12.718, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.125, 100.125, -0.548, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.375, 100.375, -1.646, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.625, 100.625, -2.743, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.875, 100.875, -3.842, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.125, 101.125, -4.942, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.375, 101.375, -6.044, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.625, 101.625, -7.148, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.875, 101.875, -8.255, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.125, 102.125, -9.365, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.375, 102.375, -10.478, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.625, 102.625, -11.596, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.875, 102.875, -12.718, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.125, 100.125, -0.548, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.375, 100.375, -1.646, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.625, 100.625, -2.743, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.875, 100.875, -3.842, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.125, 101.125, -4.942, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.375, 101.375, -6.044, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.625, 101.625, -7.148, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.875, 101.875, -8.255, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.125, 102.125, -9.365, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.375, 102.375, -10.478, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.625, 102.625, -11.596, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.875, 102.875, -12.718, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.125, 100.125, -0.548, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.375, 100.375, -1.646, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.625, 100.625, -2.743, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.875, 100.875, -3.842, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.125, 101.125, -4.942, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.375, 101.375, -6.044, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.625, 101.625, -7.148, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.875, 101.875, -8.255, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.125, 102.125, -9.365, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.375, 102.375, -10.478, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.625, 102.625, -11.596, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.875, 102.875, -12.718, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.125, 100.125, -0.548, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.375, 100.375, -1.646, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.625, 100.625, -2.743, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -0.875, 100.875, -3.842, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.125, 101.125, -4.942, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.375, 101.375, -6.044, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.625, 101.625, -7.148, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -1.875, 101.875, -8.255, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.125, 102.125, -9.365, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.375, 102.375, -10.478, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.625, 102.625, -11.596, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.625, 2.26, -2.875, 102.875, -12.718, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -0.125, 100.125, -0.559, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -0.375, 100.375, -1.677, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -0.625, 100.625, -2.795, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -0.875, 100.875, -3.914, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -1.125, 101.125, -5.035, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -1.375, 101.375, -6.158, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -1.625, 101.625, -7.284, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -1.875, 101.875, -8.412, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -2.125, 102.125, -9.543, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -2.375, 102.375, -10.678, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -2.625, 102.625, -11.818, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -2.875, 102.875, -12.962, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -0.125, 100.125, -0.559, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -0.375, 100.375, -1.677, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -0.625, 100.625, -2.795, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -0.875, 100.875, -3.914, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -1.125, 101.125, -5.035, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -1.375, 101.375, -6.158, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -1.625, 101.625, -7.284, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -1.875, 101.875, -8.412, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -2.125, 102.125, -9.543, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -2.375, 102.375, -10.678, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -2.625, 102.625, -11.818, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -2.875, 102.875, -12.962, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -0.125, 100.125, -0.559, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -0.375, 100.375, -1.677, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -0.625, 100.625, -2.795, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -0.875, 100.875, -3.914, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -1.125, 101.125, -5.035, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -1.375, 101.375, -6.158, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -1.625, 101.625, -7.284, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -1.875, 101.875, -8.412, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -2.125, 102.125, -9.543, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -2.375, 102.375, -10.678, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -2.625, 102.625, -11.818, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -2.875, 102.875, -12.962, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -0.125, 100.125, -0.559, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -0.375, 100.375, -1.677, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -0.625, 100.625, -2.795, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -0.875, 100.875, -3.914, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -1.125, 101.125, -5.035, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -1.375, 101.375, -6.158, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 6.75, 2.26, -1.625, 101.625, -7.284, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
